"timestamp","year","month","day","hour","min","sec","site","block","tx","type","depth","rep","temp","sm.corr","location","cover"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","5","LW","MOPRO","0","1",14.25,0,"interspace","lc"
2022-02-13 14:00:00,"2022",2,13,14,0,0,"B","5","W","MOPRO","0","1",21.85166667,0,"interspace","moss"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","1","C","MOPRO","0","1",-2.393333333,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","1","LW","MOPRO","0","1",6.101666667,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","1","W","MOPRO","0","1",-2.324,0,"interspace","dc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","2","C","MOPRO","0","1",-0.6305,0,"interspace","moss"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","2","L","MOPRO","0","1",0.1415,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","2","LW","MOPRO","0","1",7.334166667,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","2","W","MOPRO","0","1",-2.258666667,0,"interspace","moss"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","3","C","MOPRO","0","1",-7.487833333,0,"interspace","moss"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","3","L","MOPRO","0","1",-0.674,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","3","LW","MOPRO","0","1",4.699,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","3","W","MOPRO","0","1",-3.315166667,0,"interspace","dc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","4","C","MOPRO","0","1",-5.9985,0,"interspace","moss"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","4","L","MOPRO","0","1",-0.5155,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","4","W","MOPRO","0","1",-6.557833333,0,"interspace","dc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","5","C","MOPRO","0","1",-6.980333333,0,"interspace","moss"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","5","L","MOPRO","0","1",7.387833333,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","5","LW","MOPRO","0","1",-5.070333333,0,"interspace","lc"
2022-02-14 10:00:00,"2022",2,14,10,0,0,"B","5","W","MOPRO","0","1",-6.9395,0,"interspace","moss"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","C","MOPRO","0","1",8.3455,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","LW","MOPRO","0","1",17.985,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","1","W","MOPRO","0","1",4.977666667,0,"interspace","dc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","2","C","MOPRO","0","1",11.87166667,0,"interspace","moss"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","2","L","MOPRO","0","1",12.665,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","2","LW","MOPRO","0","1",17.16333333,0,"interspace","lc"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","2","W","MOPRO","0","1",10.19983333,0,"interspace","moss"
2022-02-14 11:00:00,"2022",2,14,11,0,0,"B","3","C","MOPRO","0","1",5.774,0,"interspace","moss"
